code,name
522125,道真仡佬族苗族自治县
522126,务川仡佬族苗族自治县
522127,凤冈县
522128,湄潭县
522129,余庆县
522130,仁怀县
522131,赤水县
522132,习水县
522200,铜仁地区
522201,铜仁市
522221,铜仁县
522222,江口县
522223,玉屏侗族自治县
522224,石阡县
522225,思南县
522226,印江土家族苗族自治县
522227,德江县
522228,沿河土家族自治县
522229,松桃苗族自治县
522230,万山特区
522321,兴义县
522322,兴仁县
522400,毕节地区
522401,毕节市
522421,毕节县
522422,大方县
522423,黔西县
522424,金沙县
522425,织金县
522426,纳雍县
522427,威宁彝族回族苗族自治县
522428,赫章县
522500,安顺地区
522501,安顺市
522502,清镇市
522521,安顺县
522522,开阳县
522523,息烽县
522524,修文县
522525,清镇县
522526,平坝县
522527,普定县
522528,关岭布依族苗族自治县
522529,镇宁布依族苗族自治县
522530,紫云苗族布依族自治县
522621,凯里县
522721,都匀县
522724,福泉县
530101,市辖区
530120,昆明市区
530121,呈贡县
530122,晋宁县
530123,安宁县
530200,东川市
530201,市辖区
530301,市辖区
530321,马龙县
530327,寻甸回族彝族自治县
530328,沾益县
530401,市辖区
530421,江川县
530422,澄江县
530501,市辖区
530522,腾冲县
530601,市辖区
530630,水富县
530701,市辖区
530801,市辖区
530901,市辖区
532100,昭通地区
532101,昭通市
532121,昭通县
532122,鲁甸县
532123,巧家县
532124,盐津县
532125,大关县
532126,永善县
532127,绥江县
532128,镇雄县
532129,彝良县
532130,威信县
532131,水富县
532200,曲靖地区
532201,曲靖市
532202,宣威市
532221,曲靖县
532222,沾益县
532223,马龙县
532224,宣威县
532225,富源县
532226,罗平县
532227,师宗县
532228,陆良县
532229,宜良县
532230,路南彝族自治县
532231,寻甸回族彝族自治县
532232,嵩明县
532233,会泽县
532321,楚雄县
532330,禄劝县
532331,禄丰县
532400,玉溪地区
532401,玉溪市
532421,玉溪县
532422,江川县
532423,澄江县
532424,通海县
532425,华宁县
532426,易门县
532427,峨山彝族自治县
532428,新平彝族傣族自治县
532429,元江哈尼族彝族傣族自治县
532521,开远县
532522,蒙自县
532526,弥勒县
532621,文山县
532700,思茅地区
532701,思茅市
532721,思茅县
532722,普洱哈尼族彝族自治县
532723,墨江哈尼族自治县
532724,景东彝族自治县
532725,景谷傣族彝族自治县
532726,镇沅彝族哈尼族拉祜族自治县
532727,江城哈尼族彝族自治县
532728,孟连傣族拉祜族佤族自治县
532729,澜沧拉祜族自治县
532730,西盟佤族自治县
532821,景洪县
532921,大理县
533000,保山地区
533001,保山市
533021,保山县
533022,施甸县
533023,腾冲县
533024,龙陵县
533025,昌宁县
533101,畹町市
533121,潞西县
533125,瑞丽县
533126,畹町镇
533200,丽江地区
533221,丽江纳西族自治县
533222,永胜县
533223,华坪县
533224,宁蒗彝族自治县
533321,泸水县
533322,碧江县
533421,香格里拉县
533500,临沧地区
533521,临沧县
533522,凤庆县
533523,云县
533524,永德县
533525,镇康县
533526,双江拉祜族佤族布朗族傣族自治县
533527,耿马傣族佤族自治县
533528,沧源佤族自治县
540101,市辖区
540120,市区
540125,堆龙德庆县
540126,达孜县
540128,工布江达县
540129,林芝县
540130,米林县
540131,墨脱县
540422,米林县
540530,错那县
542100,昌都地区
542121,昌都县
542122,江达县
542123,贡觉县
542124,类乌齐县
542125,丁青县
542126,察雅县
542127,八宿县
542128,左贡县
542129,芒康县
542130,波密县
542131,察隅县
542132,洛隆县
542133,边坝县
542134,盐井县
542135,碧土县
542136,妥坝县
542137,生达县
542200,山南地区
542221,乃东县
542222,扎囊县
542223,贡嘎县
542224,桑日县
542225,琼结县
542226,曲松县
542227,措美县
542228,洛扎县
542229,加查县
542230,朗县
542231,隆子县
542232,错那县
542233,浪卡子县
542300,日喀则地区
542301,日喀则市
542321,日喀则县
542322,南木林县
542323,江孜县
542324,定日县
542325,萨迦县
542326,拉孜县
542327,昂仁县
542328,谢通门县
542329,白朗县
542330,仁布县
542331,康马县
542332,定结县
542333,仲巴县
542334,亚东县
542335,吉隆县
542336,聂拉木县
542337,萨嘎县
542338,岗巴县
542400,那曲地区
542421,那曲县
542422,嘉黎县
542423,比如县
542424,聂荣县
542425,安多县
542426,申扎县
542427,索县
542428,班戈县
542429,巴青县
542430,尼玛县
542431,双湖县
542528,隆格尔县
542600,林芝地区
542621,林芝县
542622,工布江达县
542623,米林县
542624,墨脱县
542625,波密县
542626,察隅县
542627,朗县
542700,江孜地区
542721,江孜县
542722,浪卡子县
542723,白朗县
542724,仁布县
542725,康马县
542726,亚东县
542727,岗巴县
610101,市辖区
610106,经济开发区
610120,市区
610121,长安县
610123,临潼县
610125,户县
610126,高陵县
610201,市辖区
610220,市区
610221,耀县
610301,市辖区
610320,市区
610321,宝鸡县
610322,凤翔县
610325,武功县
610401,市辖区
610421,兴平县
610427,彬县
610501,市辖区
610521,华县
610601,市辖区
610623,子长县
610624,安塞县
610701,市辖区
610721,南郑县
610801,市辖区
610821,神木县
610823,横山县
610901,市辖区
610928,旬阳县
611001,市辖区
612100,渭南地区
612101,渭南市
612102,韩城市
612103,华阴市
612121,蓝田县
612122,临潼县
612123,渭南县
612124,华县
612125,华阴县
612126,潼关县
612127,大荔县
612128,蒲城县
612129,澄城县
612130,白水县
612131,韩城县
612132,合阳县
612133,富平县
612200,咸阳地区
612201,咸阳市
612221,兴平县
612222,周至县
612223,户县
612224,三原县
612225,泾阳县
612226,高陵县
612227,乾县
612228,礼泉县
612229,永寿县
612230,彬县
612231,长武县
612232,旬邑县
612233,淳化县
612300,汉中地区
612301,汉中市
612321,南郑县
612322,城固县
612323,洋县
612324,西乡县
612325,勉县
612326,宁强县
612327,略阳县
612328,镇巴县
612329,留坝县
612330,佛坪县
612400,安康地区
612401,安康市
612421,安康县
612422,汉阴县
612423,石泉县
612424,宁陕县
612425,紫阳县
612426,岚皋县
612427,平利县
612428,镇坪县
612429,旬阳县
612430,白河县
612500,商洛地区
612501,商州市
612521,商县
612522,洛南县
612523,丹凤县
612524,商南县
612525,山阳县
612526,镇安县
612527,柞水县
612600,延安地区
612601,延安市
612621,延长县
612622,延川县
612623,子长县
612624,安塞县
612625,志丹县
612626,吴旗县
612627,甘泉县
612628,富县
612629,洛川县
612630,宜川县
612631,黄龙县
612632,黄陵县
612633,宜君县
612700,榆林地区
612701,榆林市
612721,榆林县
612722,神木县
612723,府谷县
612724,横山县
612725,靖边县
612726,定边县
612727,绥德县
612728,米脂县
612729,佳县
612730,吴堡县
612731,清涧县
612732,子洲县
619001,兴平市
619002,韩城市
619003,华阴市
620101,市辖区
620112,白银区
620120,市区
620201,市辖区
620202,嘉峪关区
620301,市辖区
620320,市区
620401,市辖区
620501,市辖区
620601,市辖区
620701,市辖区
620801,市辖区
620824,华亭县
620901,市辖区
620925,安西县
621001,市辖区
621101,市辖区
621201,市辖区
622100,酒泉地区
622101,玉门市
622102,酒泉市
622103,敦煌市
622121,酒泉县
622122,敦煌县
622123,金塔县
622124,肃北蒙古族自治县
622125,阿克塞哈萨克族自治县
622126,安西县
622200,张掖地区
622201,张掖市
622221,张掖县
622222,肃南裕固族自治县
622223,民乐县
622224,临泽县
622225,高台县
622226,山丹县
622300,武威地区
622301,武威市
622321,武威县
622322,民勤县
622323,古浪县
622324,景泰县
622325,永昌县
622326,天祝藏族自治县
622327,连古城国家级自然保护区管理局
622328,石羊河林业总场
622329,苏武山林场
622400,定西地区
622421,定西县
622422,靖远县
622423,会宁县
622424,通渭县
622425,陇西县
622426,渭源县
622427,临洮县
622428,漳县
622429,岷县
622500,天水地区
622501,天水市
622521,张家川回族自治县
622522,天水县
622523,清水县
622524,徽县
622525,两当县
622526,礼县
622527,西和县
622528,武山县
622529,甘谷县
622530,秦安县
622531,漳县
622600,陇南地区
622621,武都县
622622,岷县
622623,宕昌县
622624,成县
622625,康县
622626,文县
622627,西和县
622628,礼县
622629,两当县
622630,徽县
622700,平凉地区
622701,平凉市
622721,平凉县
622722,泾川县
622723,灵台县
622724,崇信县
622725,华亭县
622726,庄浪县
622727,静宁县
622800,庆阳地区
622801,西峰市
622821,庆阳县
622822,环县
622823,华池县
622824,合水县
622825,正宁县
622826,宁县
622827,镇原县
630101,市辖区
630111,郊区
630120,市区
630122,湟中县
630221,平安县
632100,海东地区
632121,平安县
632122,民和回族土族自治县
632123,乐都县
632124,湟中县
632125,湟源县
632126,互助土族自治县
632127,化隆回族自治县
632128,循化撒拉族自治县
632321,同仁县
632400,省直辖行政单位
632421,河南蒙古族自治县
632632,班玛县
632721,玉树县
640101,市辖区
640102,城区
640103,新城区
640111,郊区
640120,市区
640201,市辖区
640203,石嘴山区
640204,石炭井区
640211,郊区
640220,市区
640222,陶乐县
640223,惠农县
640301,市辖区
640321,中卫县
640322,中宁县
640382,灵武市
640401,市辖区
640421,海原县
640501,市辖区
642100,银南地区
642101,吴忠市
642102,青铜峡市
642103,灵武市
642121,吴忠县
642122,青铜峡县
642123,中卫县
642124,中宁县
642125,灵武县
642126,盐池县
642127,同心县
642200,固原地区
642221,固原县
642222,海原县
642223,西吉县
642224,隆德县
642225,泾源县
642226,彭阳县
650101,市辖区
650108,东山区
650120,市区
650201,市辖区
650300,石河子市
652100,吐鲁番地区
652101,吐鲁番市
652121,吐鲁番县
652122,鄯善县
652123,托克逊县
652200,哈密地区
652201,哈密市
652221,哈密县
652222,巴里坤哈萨克自治县
652223,伊吾县
652303,米泉市
652321,昌吉县
652322,米泉县
652326,阜康县
652400,伊犁哈萨克自治州
652401,伊宁市
652402,奎屯市
652403,二区
652404,奎屯市
652421,伊宁县
652422,察布查尔锡伯自治县
652423,霍城县
652424,巩留县
652425,新源县
652426,昭苏县
652427,特克斯县
652428,尼勒克县
652500,塔城地区
652521,塔城县
652522,额敏县
652523,乌苏县
652524,沙湾县
652525,托里县
652526,裕民县
652527,和布克赛尔蒙古自治县
652600,阿勒泰地区
652601,阿勒泰县
652621,阿勒泰县
652622,布尔津县
652623,富蕴县
652624,福海县
652625,哈巴河县
652626,青河县
652627,吉木乃县
652721,博乐县
652821,库尔勒县
652921,阿克苏县
652923,库车县
653021,阿图什县
654001,奎屯市
654100,伊犁地区
654101,伊宁市
654121,伊宁县
654122,察布查尔锡伯自治县
654123,霍城县
654124,巩留县
654125,新源县
654126,昭苏县
654127,特克斯县
654128,尼勒克县
654222,乌苏县
654223,沙湾县
660000,新疆生产建设兵团
662800,新疆生产建设兵团农八师（石河子市）
710000,台湾省
